소재지도로명주소,위도,경도,관할기관명
서울특별시 은평구 연서로29길 30-18,37.62026695,126.9177834,은평소방서
서울특별시 은평구 갈현로37길 3 25,37.6221074407,126.9163214241,은평소방서
서울특별시 은평구 갈현로35길 11,37.62112357,126.9151985978,은평소방서
서울특별시 은평구 통일로 875,37.6211399212,126.9196349462,은평소방서
서울특별시 은평구 통일로 861,37.6197850352,126.9201781,은평소방서
서울특별시 은평구 통일로 855-8,37.6191221839,126.9202266,은평소방서
서울특별시 은평구 통일로 929,37.62581446,126.9197953633,은평소방서
서울특별시 은평구 갈현로37길 45,37.6243017014,126.9131990719,은평소방서
서울특별시 은평구 갈현로37가길 5,37.6251027389,126.9131584929,은평소방서
서울특별시 은평구 통일로 909,37.6242642948,126.9196651128,은평소방서
서울특별시 은평구 갈현로41가길 15,37.6264670877,126.9149935291,은평소방서
서울특별시 은평구 통일로 895,37.6228288754,126.9194493953,은평소방서
서울특별시 은평구 통일로 885,37.6219963192,126.9195415,은평소방서
서울특별시 은평구 갈현로47길 32-21,37.62923989,126.9159361,은평소방서
서울특별시 은평구 연서로29길 24,37.6196145998,126.9177466693,은평소방서
서울특별시 은평구 통일로89길 9,37.62453802,126.9186396664,은평소방서
서울특별시 은평구 갈현로43길 11-29,37.6264120081,126.9155800468,은평소방서
서울특별시 은평구 갈현로45가길 9,37.6270910247,126.9155005479,은평소방서
서울특별시 은평구 갈현로45길 1-41,37.6264371693,126.9164997457,은평소방서
서울특별시 은평구 통일로85길 11-1,37.62204604,126.9182926,은평소방서
서울특별시 은평구 통일로89길 6-15,37.6253345659,126.9191213536,은평소방서
서울특별시 은평구 갈현로37길 20-6,37.62362752,126.9159092693,은평소방서
서울특별시 은평구 갈현로41길 13,37.62443589,126.9159007,은평소방서
서울특별시 은평구 갈현로 332,37.6259814543,126.9185626,은평소방서
서울특별시 은평구 통일로89길 5,37.62451678,126.9190618,은평소방서
서울특별시 은평구 갈현로45나길 10,37.6281674393,126.9138891176,은평소방서
서울특별시 은평구 갈현로 269,37.62084595,126.9163379971,은평소방서
서울특별시 은평구 갈현로41길 25,37.62523643,126.9150514,은평소방서
서울특별시 은평구 갈현로41길 39,37.62572059,126.9136584,은평소방서
서울특별시 은평구 갈현로45길 14-9,37.6268036884,126.9172640986,은평소방서
서울특별시 은평구 갈현로37길 7-27,37.62174313,126.914787,은평소방서
서울특별시 은평구 갈현로37길 58,37.6250503265,126.9123813,은평소방서
서울특별시 은평구 갈현로45길 34-3,37.6281706524,126.9158448403,은평소방서
서울특별시 은평구 갈현로47길 14,37.6275224539,126.9179790209,은평소방서
서울특별시 은평구 갈현로 289,37.62257193,126.9167751,은평소방서
서울특별시 은평구 연서로 215,37.6178446631,126.9192594988,은평소방서
서울특별시 은평구 통일로 863-13,37.61996521,126.9193183904,은평소방서
서울특별시 은평구 연서로29길 12,37.6190929841,126.9188895,은평소방서
서울특별시 은평구 통일로87길 6-24,37.62400866,126.9186921,은평소방서
서울특별시 은평구 갈현로33가길 22,37.6233080582,126.913519666,은평소방서
서울특별시 은평구 갈현로43길 12,37.6257434982,126.9164038,은평소방서
서울특별시 은평구 갈현로 307-2,37.6244375214,126.9167575373,은평소방서
서울특별시 은평구 갈현로 278,37.62161816,126.916895309,은평소방서
서울특별시 은평구 갈현로45가길 4-7,37.62762111,126.9155019758,은평소방서
서울특별시 은평구 갈현로47가길 21,37.6289470582,126.9152518259,은평소방서
서울특별시 은평구 갈현로33가길 15,37.62273689,126.9136819367,은평소방서
서울특별시 은평구 갈현로33가길 7-16,37.62287565,126.9131183788,은평소방서
서울특별시 은평구 통일로89길 18-6,37.6248731242,126.918159,은평소방서
서울특별시 은평구 갈현로47길 27,37.62825155,126.9167918923,은평소방서
서울특별시 은평구 갈현로47가길 31-1,37.62950181,126.9143140619,은평소방서
서울특별시 은평구 갈현로47길 45-1,37.62933767,126.9151957602,은평소방서
서울특별시 은평구 갈현로47길 33,37.6286171548,126.9163144663,은평소방서
서울특별시 은평구 갈현로 332-7,37.6258720742,126.9190546,은평소방서
서울특별시 은평구 갈현로41길 57,37.6263447639,126.9120835997,은평소방서
서울특별시 은평구 통일로83길 11,37.6207968936,126.9185847,은평소방서
서울특별시 은평구 통일로83길 5-27,37.6201250949,126.9187809535,은평소방서
서울특별시 은평구 갈현로 295,37.6232430325,126.9168136949,은평소방서
서울특별시 은평구 갈현로45나길 1,37.6286017742,126.9145244,은평소방서
서울특별시 은평구 갈현로45길 17,37.62681196,126.9167992854,은평소방서
서울특별시 은평구 갈현로45길 1,37.625916361,126.9179257,은평소방서
서울특별시 은평구 갈현로 328-6,37.6254840017,126.9185422205,은평소방서
서울특별시 은평구 통일로87길 17,37.62331652,126.9176563781,은평소방서
서울특별시 은평구 갈현로37길 16-6,37.6231137286,126.9161598976,은평소방서
서울특별시 은평구 통일로87길 17-23,37.6228785929,126.9185060968,은평소방서
서울특별시 은평구 갈현로39길 10,37.6227758324,126.9158700657,은평소방서
서울특별시 은평구 갈현로36길 18-,37.6218393502,126.9187033083,은평소방서
서울특별시 은평구 갈현로45길 44-3,37.6287417318,126.9150128024,은평소방서
서울특별시 은평구 갈현로37가길 15,37.625307442,126.914141971,은평소방서
서울특별시 은평구 갈현로37길 35-1,37.62381701,126.9139932617,은평소방서
서울특별시 은평구 갈현로41가길 7-2,37.6258361335,126.915127918,은평소방서
서울특별시 은평구 갈현로41길 36-47,37.6268551973,126.9122376278,은평소방서
서울특별시 은평구 갈현로 306,37.624120599,126.9173339061,은평소방서
서울특별시 은평구 갈현로41길 31,37.62555322,126.914485132,은평소방서
서울특별시 은평구 갈현로45가길 14-3,37.6275035553,126.9150808224,은평소방서
서울특별시 은평구 갈현로37길 30-17,37.6241190315,126.9143775954,은평소방서
서울특별시 은평구 통일로83길 20-22,37.6213897652,126.9183230866,은평소방서
서울특별시 은평구 통일로83길 11-6,37.6205113924,126.9184530642,은평소방서
서울특별시 은평구 갈현로47가길 27-2,37.6292634368,126.9145476,은평소방서
서울특별시 은평구 연서로29길 8-11,37.61926926,126.919543726,은평소방서
서울특별시 은평구 갈현로43길 6,37.625383475,126.9167683768,은평소방서
서울특별시 은평구 갈현로 333-9,37.62645004,126.9182303902,은평소방서
서울특별시 은평구 갈현로43길 22-7,37.62684956,126.9159948046,은평소방서
서울특별시 은평구 갈현로41가길 19-1,37.62682938,126.9148698,은평소방서
서울특별시 은평구 갈현로41나길 11,37.62461823,126.9142120853,은평소방서
서울특별시 은평구 갈현로37가길 13-18,37.6256848764,126.9132898,은평소방서
서울특별시 은평구 갈현로41길 50-26,37.6267835059,126.9116201,은평소방서
서울특별시 은평구 갈현로39가길 8,37.6227732231,126.9146206419,은평소방서
서울특별시 은평구 갈현로41가길 33,37.6276130816,126.9137764,은평소방서
서울특별시 은평구 갈현로45길 1-17,37.62557174,126.9172757839,은평소방서
서울특별시 은평구 갈현로47길 4,37.6270134052,126.9187728924,은평소방서
서울특별시 은평구 갈현로47가길 1-10,37.6274329509,126.9171549899,은평소방서
서울특별시 은평구 갈현로37가길 1,37.6249493612,126.9127277,은평소방서
서울특별시 은평구 갈현로41길 59-,37.6261745626,126.9114744645,은평소방서
서울특별시 은평구 갈현로41길 45-8,37.6261918978,126.9126108739,은평소방서
서울특별시 은평구 갈현로33가길 5-9,37.62214723,126.9130763,은평소방서
서울특별시 은평구 갈현로33길 36-20,37.6227579551,126.9121099126,은평소방서
서울특별시 은평구 갈현로33가길 5-41,37.623556669,126.9123565,은평소방서
서울특별시 은평구 갈현로39길 16-12,37.6229064415,126.9149428717,은평소방서
서울특별시 은평구 갈현로41가길 7-14,37.6264276208,126.914421,은평소방서
서울특별시 은평구 갈현로 283,37.6219980066,126.916626594,은평소방서
서울특별시 은평구 갈현로 277,37.6216529724,126.9165612807,은평소방서
서울특별시 은평구 갈현로35길 6-14,37.6218073386,126.9160912482,은평소방서
서울특별시 은평구 통일로83길 25-1,37.62069133,126.9168957369,은평소방서
서울특별시 은평구 갈현로33길 36-3,37.6219533003,126.9124963316,은평소방서
서울특별시 은평구 갈현로45길 26-6,37.6278638765,126.9166645,은평소방서
서울특별시 은평구 갈현로36길 7,37.6216734705,126.9175234041,은평소방서
서울특별시 은평구 갈현로33길 10-1,37.6207198372,126.9151954679,은평소방서
서울특별시 은평구 통일로89길 17,37.6245446,126.9179549925,은평소방서
서울특별시 은평구 갈현로39가길 15,37.62342119,126.9140372,은평소방서
서울특별시 은평구 갈현로41다길 15-2,37.62634552,126.9134934463,은평소방서
서울특별시 은평구 갈현로 319,37.62530059,126.9173653452,은평소방서
서울특별시 은평구 갈현로45나길 6-9,37.628598654,126.9135231654,은평소방서
서울특별시 은평구 갈현로43길 11-33,37.6266515241,126.915627354,은평소방서
서울특별시 은평구 통일로 923-1,37.6253452,126.9198565,은평소방서
서울특별시 은평구 갈현로47길 14-3,37.6279046352,126.9178248758,은평소방서
서울특별시 은평구 갈현로37가길 11,37.6252646206,126.9136239,은평소방서
서울특별시 은평구 통일로85길 6,37.6222304482,126.9190667201,은평소방서
서울특별시 은평구 통일로87길 21-27,37.6224348118,126.9172761903,은평소방서
서울특별시 은평구 갈현로41다길 14,37.6265009726,126.9138462,은평소방서
서울특별시 은평구 갈현로35길 7,37.6209951808,126.9157010307,은평소방서
서울특별시 은평구 갈현로37길 20-26,37.6243061689,126.9150041459,은평소방서
서울특별시 은평구 갈현로33가길 7-31,37.6235587163,126.9125464437,은평소방서
서울특별시 은평구 갈현로39가길 34,37.6245640745,126.9124967,은평소방서
서울특별시 은평구 갈현로 332-7,37.6258720742,126.919091545,은평소방서
서울특별시 은평구 갈현로37가길 10-5,37.6249511679,126.9137384292,은평소방서
서울특별시 은평구 연서로29길 30-4,37.6198793,126.9173403131,은평소방서
서울특별시 은평구 갈현로41길 50-32,37.6268037705,126.9112998313,은평소방서
서울특별시 은평구 통일로85길 12-6,37.62242037,126.9183627781,은평소방서
서울특별시 은평구 갈현로33길 6,37.6205126665,126.9156624,은평소방서
서울특별시 은평구 통일로78길 11-11,37.6185159424,126.9233784746,은평소방서
서울특별시 은평구 연서로 332,37.62488075,126.9289830118,은평소방서
서울특별시 은평구 통일로 842,37.6186902335,126.9220638076,은평소방서
서울특별시 은평구 진흥로 215,37.6098717913,126.9343249045,은평소방서
서울특별시 은평구 연서로34가길 16-23,37.61950534,126.9271609,은평소방서
서울특별시 은평구 연서로 310,37.6230062946,126.9276786815,은평소방서
서울특별시 은평구 연서로34길 23,37.6214173692,126.9288074031,은평소방서
서울특별시 은평구 불광로 191,37.62327209,126.9301746,은평소방서
서울특별시 은평구 연서로 337,37.6254232723,126.9286987993,은평소방서
서울특별시 은평구 연서로38길 4-2,37.6218066675,126.9271534601,은평소방서
서울특별시 은평구 연서로34길 38,37.6218973059,126.930131798,은평소방서
서울특별시 은평구 통일로78길 4-10,37.61715581,126.9236547689,은평소방서
서울특별시 은평구 통일로78가길 27-8,37.61831345,126.9277472879,은평소방서
